Taxon	180.S53.L001.R1.27	231.S73.L001.R1.49	55.S16.L001.R1.81	37.S9.L001.R1.73	218.S67.L001.R1.43	230.S72.L001.R1.48	288.S89.L001.R1.64	302.S93.L001.R1.69	80.S25.L001.R1.92	52.S15.L001.R1.80	197.S62.L001.R1.36	7.S3.L001.R1.87	133.S37.L001.R1.10	270.S85.L001.R1.60	88.S28.L001.R1.95	264.S83.L001.R1.58	216.S65.L001.R1.41	281.S87.L001.R1.62	181.S54.L001.R1.28	57.S17.L001.R1.82	63.S19.L001.R1.83	305.S96.L001.R1.72	227.S69.L001.R1.45	79.S24.L001.R1.91	178.S51.L001.R1.24	82.S26.L001.R1.93	278.S86.L001.R1.61	223.S68.L001.R1.44	122.S35.L001.R1.7	242.S77.L001.R1.53	291.S90.L001.R1.65	217.S66.L001.R1.42	183.S55.L001.R1.29	4.S2.L001.R1.74	229.S71.L001.R1.47	294.S92.L001.R1.67	176.S47.L001.R1.23	283.S88.L001.R1.63	87.S27.L001.R1.94	228.S70.L001.R1.46	292.S91.L001.R1.66	142.S41.L001.R1.14	76.S23.L001.R1.90	46.S11.L001.R1.76	166.S46.L001.R1.20	69.S20.L001.R1.86	175.S50.L001.R1.22	201.S63.L001.R1.39	51.S14.L001.R1.79	186.S78.L001.R1.31	232.S74.L001.R1.50	241.S76.L001.R1.52	252.S79.L001.R1.54	184.S56.L001.R1.30	99.S31.L001.R1.97	179.S52.L001.R1.25	199.S61.L001.R1.37	94.S29.L001.R1.96	43.S10.L001.R1.75	120.S34.L001.R1.6	187.S57.L001.R1.32	13.S5.L001.R1.8	67.S18.L001.R1.84	30.S8.L001.R1.68	134.S38.L001.R1.11	253.S80.L001.R1.55	266.S84.L001.R1.59	303.S94.L001.R1.70	68.S30.L001.R1.85	132.S36.L001.R1.9	49.S13.L001.R1.78	108.S32.L001.R1.3	304.S95.L001.R1.71	168.S48.L001.R1.21	191.S59.L001.R1.34	189.S58.L001.R1.33	109.S33.L001.R1.4	207.S64.L001.R1.40	18.S6.L001.R1.26	1.S1.L001.R1.2	20.S7.L001.R1.38	74.S22.L001.R1.89	261.S81.L001.R1.56	263.S82.L001.R1.57	135.S39.L001.R1.12	47.S12.L001.R1.77	153.S44.L001.R1.17	234.S75.L001.R1.51	73.S21.L001.R1.88	152.S43.L001.R1.16	194.S60.L001.R1.35	141.S40.L001.R1.13	158.S49.L001.R1.19	12.S4.L001.R1.5	154.S45.L001.R1.18	144.S42.L001.R1.15
k__Bacteria; p__Firmicutes; c__Clostridia; o__Thermoanaerobacterales; f__Thermoanaerobacterales Family III. Incertae Sedis; g__Thermovenabulum	0.0	0.0	0.0	0.0	1.30155796488e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
k__Bacteria; p__Firmicutes; c__Erysipelotrichi; o__Erysipelotrichales; f__Erysipelotrichaceae; g__	0.0033215033215	0.00907933344406	0.00418477018065	0.00390763765542	0.00743189597949	0.000275425187633	0.0160007151158	0.000598639455782	0.00494338104271	0.0224151087371	0.00449428583658	0.00236461424332	0.010734569057	0.0011701170117	0.00450281425891	0.00586281024038	0.000279896438318	0.0498213949991	0.00810871018044	0.00108138417174	0.010931521824	0.0110517494238	0.00473632122155	0.000266595574513	0.000316541557384	0.00585629169425	0.00091938651845	0.00795691620979	0.0484997944924	0.000141919460706	0.0108204992034	0.0260446479679	0.00558792058019	0.00418994413408	0.0020087170741	0.00141987829615	0.00121555915721	0.048398476083	0.00387763894873	0.0314934708658	0.060690887433	0.0103982973548	0.0234346393263	0.00528262017961	0.0104039167687	0.00393700787402	6.5121125293e-05	0.00834758121291	0.000167140230654	0.0165578274988	0.000393403927483	0.0193377483444	0.0375038426068	0.00180139608196	0.00625046506436	0.00211726384365	0.00891952948508	0.000421407501054	0.0105162523901	0.00154607297464	0.00356589147287	0.00398136382889	0.000280518023283	0.00572265105137	0.000194843151263	0.00262664165103	0.00105787455371	0.00819471624266	0.00443399991132	0.0141340366538	0.00656977901652	0.00268961807423	0.00153479756549	0.00684531263044	0.00296936158726	0.000124579544039	0.00324587503381	0.0332652465713	0.000657808183134	0.00266098988824	0.0109213105573	0.00238095238095	0.000600600600601	0.000191644308164	0.0221383391145	0.00164705882353	0.00134575569358	0.0312196070803	0.0156157343348	0.000275976266041	0.0198945518453	0.0	0.00275862068966	0.00309075583029	0.000650618087183	0.00239168429767
k__Bacteria; p__Firmicutes; c__Erysipelotrichi; o__Erysipelotrichales; f__Erysipelotrichaceae; g__Allobaculum	0.0	0.000110723578586	0.0	0.0	3.90467389465e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
k__Bacteria; p__Firmicutes; c__Erysipelotrichi; o__Erysipelotrichales; f__Erysipelotrichaceae; g__Bulleidia	0.00700700700701	0.000775065050102	0.000114337983078	0.0	0.00257708477047	0.0177649246024	4.46947349602e-05	0.0	0.0132781514054	0.000238458603586	0.0264948850747	0.00537833827893	0.000187230855645	0.0	0.00140712945591	0.0	0.00251906794486	0.0	0.000400980173758	0.00532681832746	0.0	5.23779593547e-05	0.00445355577548	0.00355460766018	0.0	0.000101848551204	0.00012537088888	0.0260540488089	0.0	0.0163562178464	0.000132766861391	0.00011448196909	5.94459636191e-05	0.00052374301676	0.0273640325943	0.00608519269777	0.000101296596434	0.0	0.00344679017665	0.0	0.000595592614652	0.000121617512922	0.000146466495789	0.0	0.0	0.00015142337977	0.000195363375879	3.35244225418e-05	0.0046799264583	7.13699461157e-05	0.01419532505	0.0	0.000153704272979	0.000180139608196	0.0	0.0130293159609	0.000662148477059	0.0222141954127	0.0	0.000154607297464	7.7519379845e-05	0.0	0.000280518023283	0.00598882086771	0.0	0.000160814794961	0.00427557632124	0.000244618395303	0.0	0.000202880908906	6.63614042073e-05	0.000179307871616	5.29240539825e-05	0.000166958844645	0.000337427453098	0.0125825339479	0.0109548282391	0.00019453360568	0.0	8.86996629413e-05	0.000560067208065	0.000170068027211	0.00255255255255	0.0100613261786	0.000204039991838	0.0107058823529	0.0	0.00199377553005	0.000889503854517	0.000965916931144	0.000210896309315	0.00329037565122	0.00137931034483	0.00196684461928	0.0	9.19878576028e-05
k__Bacteria; p__Firmicutes; c__Erysipelotrichi; o__Erysipelotrichales; f__Erysipelotrichaceae; g__Catenibacterium	0.043498043498	0.0345457565189	2.28675966156e-05	0.0	0.0155275865211	0.0417957722234	0.0	0.0162721088435	0.000172443524746	0.0013830599008	8.56054445063e-05	0.00512333086053	0.00074892342258	0.00576057605761	0.00928705440901	0.00796365057651	0.0540549996501	0.000125336842765	0.00151481398975	0.0486222364627	0.000234246896229	0.0	0.0	0.0368790544744	0.0139278285249	0.000152772826807	4.17902962932e-05	0.0471107660958	0.00150705576106	7.0959730353e-05	0.00703664365374	0.000286204922725	0.000118891927238	0.000349162011173	0.0792495736214	0.00669371196755	0.0853930307942	0.000141103428813	0.07453683757	0.000109733347964	0.00011911852293	0.00322286409243	0.0	0.0	0.0	0.0	0.0138707996874	0.0244728284555	0.120508106301	0.0	0.0585516178737	0.0	0.000153704272979	0.0271560459356	0.0	0.0	0.0136324686453	0.0166154957558	0.0	0.000618429189858	7.7519379845e-05	0.000254129606099	0.0122960400206	0.00984828320468	0.00383191530818	0.000214419726615	0.0111517609204	0.0	4.43399991132e-05	0.0	0.000331807021037	0.0130894746279	0.000582164593808	0.000166958844645	0.0166014306924	0.0290270337611	0.00338111982689	0.0	0.0326272858834	0.0	0.0	0.00663265306122	0.0127627627628	0.0239555385205	0.0	0.0	0.0	0.0	0.0	0.00386366772458	0.000210896309315	0.0334521524541	0.00827586206897	0.000280977802754	0.0470613749729	9.19878576028e-05
k__Bacteria; p__Firmicutes; c__Erysipelotrichi; o__Erysipelotrichales; f__Erysipelotrichaceae; g__Coprobacillus	0.0	5.5361789293e-05	2.28675966156e-05	0.0	9.11090575419e-05	0.0	0.000223473674801	0.0	5.74811749152e-05	4.76917207173e-05	0.0	2.31824925816e-05	0.00024964114086	0.0	0.0	0.0	0.0	0.00119070000627	0.000222766763199	0.00248317846844	0.000312329194971	0.0	0.0	0.0	0.0	5.09242756022e-05	0.000585064148105	0.0	0.0	0.0	0.0	0.000744132799084	0.0	0.0	3.79003221527e-05	0.0	0.0	0.00691406801185	0.0	0.0	0.000297796307326	0.000121617512922	0.0	0.0	0.0	0.00015142337977	0.000781453503517	0.0	0.0	0.0	0.0	0.0	0.0	0.00261202431885	0.000223230895156	0.00130293159609	0.0	0.000180603214737	0.0	0.01097711812	0.0	0.000423549343499	0.0	0.0	0.0	0.0	0.0	0.000978473581213	8.86799982264e-05	6.76269696355e-05	0.000132722808415	0.0011655011655	0.0	0.0	0.0175462275611	0.0	0.0	0.0	0.000657808183134	0.0	0.000140016802016	0.0	0.0	0.0	0.000102019995919	0.0	0.0	0.0	0.0	0.0	0.000492091388401	0.0	0.0	0.0	0.0	0.0
k__Bacteria; p__Firmicutes; c__Erysipelotrichi; o__Erysipelotrichales; f__Erysipelotrichaceae; g__Erysipelothrix	0.0001365001365	0.000387532525051	2.28675966156e-05	0.0	0.000130155796488	6.88562969084e-05	0.0	0.0	0.0	0.0	4.28027222531e-05	6.95474777448e-05	0.0	0.0	0.0	0.0	3.49870547897e-05	0.0	0.0	8.010253124e-05	0.0	0.0	0.0	0.0	4.52202224835e-05	0.0	0.0	0.0	0.0	3.54798651765e-05	0.0	0.0	0.0	0.0	3.79003221527e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	5.57134102178e-05	0.0	6.55673212471e-05	0.0	0.0	0.0	0.0	0.0	7.78998208304e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.000244618395303	0.0	0.0	0.0	0.000179307871616	0.0	0.0	0.0	0.0	0.000270489586151	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.000103519668737	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
k__Bacteria; p__Firmicutes; c__Erysipelotrichi; o__Erysipelotrichales; f__Erysipelotrichaceae; g__Holdemania	4.55000455e-05	0.000166085367879	0.000160073176309	0.0	0.000104124637191	6.88562969084e-05	0.000312863144722	0.000108843537415	0.0	9.53834414346e-05	8.56054445063e-05	0.0	0.00012482057043	9.00090009001e-05	0.000187617260788	0.000244283760016	3.49870547897e-05	0.000438678949677	0.0	0.0004005126562	0.000468493792457	5.23779593547e-05	0.000141382723031	0.0	4.52202224835e-05	5.09242756022e-05	0.000334322370346	9.7035563534e-05	0.0	0.000141919460706	0.000132766861391	0.000629650829994	0.0	0.0	3.79003221527e-05	0.000354969574037	0.0	0.0	0.000430848772081	0.000109733347964	0.0	0.000304043782305	0.0	0.0	0.00122399020808	0.00030284675954	0.000260484501172	3.35244225418e-05	0.0	0.000142739892231	0.0	0.0	0.000614817091915	0.0	0.000148820596771	0.0	3.89499104152e-05	0.0	0.0	0.0	0.0	0.000169419737399	0.0	0.000133084908171	0.0	5.36049316537e-05	0.000176312425618	0.00073385518591	0.000266039994679	0.000135253939271	6.63614042073e-05	0.000358615743231	5.29240539825e-05	8.34794223224e-05	6.74854906195e-05	0.0	0.000135244793075	0.0	0.00039468490988	0.000266098988824	0.0	0.0	0.00015015015015	0.0	0.000918179963273	0.000117647058824	0.000310559006211	4.86286714647e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.000275963572808
k__Bacteria; p__Firmicutes; c__Erysipelotrichi; o__Erysipelotrichales; f__Erysipelotrichaceae; g__L7A_E11	0.0	5.5361789293e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
k__Bacteria; p__Firmicutes; c__Erysipelotrichi; o__Erysipelotrichales; f__Erysipelotrichaceae; g__PSB-M-3	0.0	0.0	2.28675966156e-05	0.0	1.30155796488e-05	3.44281484542e-05	0.0	5.44217687075e-05	5.74811749152e-05	0.0	4.28027222531e-05	2.31824925816e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	4.005126562e-05	0.0	0.0	0.0	8.88651915045e-05	0.0	0.0	0.0	4.8517781767e-05	6.85025345938e-05	0.0	0.0	0.0	0.0	0.0	3.79003221527e-05	0.0	0.000101296596434	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	4.50349020491e-05	0.0	0.0	0.0	6.02010715791e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
k__Bacteria; p__Firmicutes; c__Erysipelotrichi; o__Erysipelotrichales; f__Erysipelotrichaceae; g__RFN20	0.0	5.5361789293e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3.54798651765e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3.89499104152e-05	0.0	0.0	0.000773036487322	0.0	0.0	0.0	0.0	0.0	0.0	4.40781064045e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.000235294117647	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
k__Bacteria; p__Firmicutes; c__Erysipelotrichi; o__Erysipelotrichales; f__Erysipelotrichaceae; g__Sharpea	0.0	0.000221447157172	2.28675966156e-05	0.0	0.000130155796488	0.0	0.0	0.0	0.0	4.76917207173e-05	0.0	6.95474777448e-05	0.0	0.0	0.0	0.0	3.49870547897e-05	0.0	0.0	4.005126562e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.000102019995919	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
k__Bacteria; p__Firmicutes; c__Erysipelotrichi; o__Erysipelotrichales; f__Erysipelotrichaceae; g__[Eubacterium]	0.04641004641	0.0586834966506	6.86027898468e-05	0.0	0.0394762530749	0.0232045720581	0.0195315991776	0.0148027210884	0.0166120595505	0.0010969095765	0.000128408166759	0.0178505192878	0.00118579541909	0.000540054005401	0.0211069418386	0.00136798905609	0.0447134560213	0.0117816632199	0.0039206950323	0.00224287087472	0.0016397282736	0.0198512465954	0.0410009896791	0.0189282857905	0.0419191462422	0.000203697102409	0.0	0.0434234146815	0.00369913686806	3.54798651765e-05	0.0406266595858	0.013337149399	0.0329925098086	0.00349162011173	0.0211862800834	0.0155172413793	0.0322123176661	0.0345703400593	0.0344679017665	0.00164600021947	0.000774270399047	0.00231073274552	7.32332478945e-05	0.00017608733932	0.000407996736026	0.00393700787402	0.00065121125293	0.0133091957491	0.0411164967408	0.0266923598473	0.0108513916664	0.00158940397351	0.0	0.00508894393155	0.000595282387082	0.0749185667752	0.028706083976	0.0271506832822	0.0286806883365	0.00572047000618	0.000542635658915	0.0457433290978	0.00196362616298	0.00705350013308	0.00506592193284	0.0186545162155	0.0265350200555	0.127201565558	0.00882365982353	0.00128491242307	0.0203065896874	0.00528958221266	0.00153479756549	0.0361465898656	0.0252395734917	0.0294007723932	0.00933189072221	0.0177998249198	0.0271016971451	0.000975696292354	0.0232427891347	0.0559523809524	0.0117117117117	0.0379455730165	0.00346867986125	0.0135294117647	0.000103519668737	0.0	0.0445740264874	0.0327031875259	0.00323374340949	0.0117905127502	0.0165517241379	0.061534138803	0.0147473433095	0.0100266764787
k__Bacteria; p__Firmicutes; c__Erysipelotrichi; o__Erysipelotrichales; f__Erysipelotrichaceae; g__cc_115	0.0010465010465	0.0016054918895	2.28675966156e-05	0.00088809946714	0.00123648006664	0.000550850375267	0.000178778939841	0.000380952380952	0.000344887049491	0.0	0.0	0.000301372403561	6.2410285215e-05	0.0	0.000281425891182	0.000439710768028	0.000384857602687	0.000313342106912	0.000356426821118	0.00064082024992	0.000468493792457	0.000471401634192	0.000212074084547	0.000355460766018	0.00122094600705	0.0	4.17902962932e-05	0.00121294454418	0.00102753801891	0.0	0.00172596919809	0.0	0.00101058138152	0.000174581005587	0.000720106120902	0.000456389452333	0.000101296596434	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.000195363375879	0.000402293070502	0.00111426820436	7.13699461157e-05	0.000229485624365	0.0	0.000153704272979	0.000270209412295	0.00193466775802	0.00195439739414	0.000662148477059	0.000602010715791	0.0	0.000154607297464	0.000852713178295	0.00169419737399	0.0	0.0	0.000129895434175	0.000107209863307	0.000793405915282	0.00391389432485	0.000354719992906	6.76269696355e-05	0.00331807021037	0.000179307871616	5.29240539825e-05	0.00133567075716	0.000877311378054	0.000124579544039	0.0	0.0	0.000526246546507	0.000354798651765	0.000140016802016	0.000680272108844	0.000750750750751	0.000862399386738	0.0	0.000588235294118	0.0	4.86286714647e-05	9.8833761613e-05	0.000275976266041	7.02987697715e-05	0.000274197970935	0.0	0.00112391121101	0.00130123617437	0.000183975715206
k__Bacteria; p__Firmicutes; c__Erysipelotrichi; o__Erysipelotrichales; f__Erysipelotrichaceae; g__p-75-a5	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.000163265306122	0.0	0.0	0.0	0.000301372403561	0.0	0.0	0.0	0.0	0.000104961164369	0.0	0.0	0.0	0.0	0.0	0.0	8.88651915045e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.000174581005587	0.0	0.000354969574037	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.000389993871525	0.0	0.000131134642494	0.0	0.0	0.0	0.000148820596771	0.0	7.78998208304e-05	0.000602010715791	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	5.29240539825e-05	0.0	0.0	0.000124579544039	0.0	0.0	0.0	0.0	0.0	0.000170068027211	0.0	0.000574932924492	0.0	0.0	0.0	0.0	0.000296501284839	0.000551952532082	0.0	0.00054839594187	0.0	0.0	0.0	0.000827890718425
k__Bacteria; p__Fusobacteria; c__Fusobacteriia; o__Fusobacteriales; f__; g__	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	4.63649851632e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
k__Bacteria; p__Fusobacteria; c__Fusobacteriia; o__Fusobacteriales; f__Fusobacteriaceae; g__	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00048061518744	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
k__Bacteria; p__Fusobacteria; c__Fusobacteriia; o__Fusobacteriales; f__Fusobacteriaceae; g__Cetobacterium	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	5.09242756022e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.000131561636627	0.0	0.0158218986278	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
k__Bacteria; p__Fusobacteria; c__Fusobacteriia; o__Fusobacteriales; f__Fusobacteriaceae; g__Fusobacterium	9.10000910001e-05	0.0	0.0	0.0	0.000104124637191	6.88562969084e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3.49870547897e-05	0.0	0.0	0.00376481896828	0.0	0.0	0.0	0.0	0.0	0.000101848551204	0.0	0.0	0.0	7.0959730353e-05	0.0	0.0	0.0	0.00226955307263	7.58006443055e-05	0.0	0.0	0.0	0.0	0.0	5.95592614652e-05	0.0	0.0	0.00017608733932	0.0	0.0	0.0	3.35244225418e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3.89499104152e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	6.49477170877e-05	0.0	0.0	0.000856164383562	0.0	0.0	6.63614042073e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.000103519668737	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
k__Bacteria; p__Fusobacteria; c__Fusobacteriia; o__Fusobacteriales; f__Fusobacteriaceae; g__Psychrilyobacter	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.000140016802016	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
k__Bacteria; p__Fusobacteria; c__Fusobacteriia; o__Fusobacteriales; f__Leptotrichiaceae; g__Leptotrichia	0.0	0.000110723578586	6.86027898468e-05	0.0	0.0	0.0	4.46947349602e-05	0.0	0.0	0.0	0.0	2.31824925816e-05	0.000187230855645	0.0	0.0	0.0	0.000104961164369	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.000113700966458	0.0	0.000202593192869	0.0	0.0	0.0	0.0	6.08087564609e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	4.50349020491e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.000122309197652	0.0	0.0	6.63614042073e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00137931034483	0.0	0.000216872695728	0.0
k__Bacteria; p__Fusobacteria; c__Fusobacteriia; o__Fusobacteriales; f__Leptotrichiaceae; g__Sneathia	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	6.5121125293e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
